1001,374
1001,374
1001,374
1001,374
1001,374
1001,374
1001,374
999,359
842,256
707,237
673,239
695,298
595,404
538,421
459,380
433,341
408,282
312,219
262,205
262,205
282,221
288,274
358,338
644,423
769,450
769,450
769,450
990,488
1036,503
1036,503
1036,503
1089,504
1146,507
1148,507
1150,508
1150,508
1204,508
1269,527
1272,527
1274,529
1266,512
1229,461
1208,438
1203,434
1199,431
1199,430
1199,430
1199,430
1199,430
1199,430
