632,0
624,29
760,101
873,0
548,406
674,390
675,254
352,667
918,434
798,238
491,465
1037,482
822,130
376,505
1069,371
638,134
139,532
959,452
886,2
475,481
804,373
804,373
805,388
1003,612
965,198
589,621
1037,390
452,293
502,736
1160,157
212,288
499,818
1226,395
424,324
397,668
1239,414
322,98
177,625
1112,533
903,0
318,392
921,729
1216,139
436,171
404,549
1124,337
783,77
224,463
776,595
1190,163
