441,66
236,494
481,145
305,336
591,248
369,241
448,475
483,0
364,484
505,73
332,223
455,438
347,25
289,542
371,122
213,366
296,379
257,467
271,637
271,637
238,794
354,547
273,425
319,730
399,237
249,656
442,304
230,300
303,588
406,46
228,386
395,204
248,156
320,588
358,149
228,531
329,470
281,141
242,479
342,156
202,299
267,514
255,125
180,481
276,231
187,122
248,448
329,63
195,290
310,525
